account_id,customer_id,account_type,opening_date,balance,status,interest_rate,currency,branch_code
ACC785696,CUS28459,Savings,2021-01-16,976576.91,Active,9.22,ZAR,273312
ACC183855,CUS28459,Current,2023-04-30,753080.88,Dormant,5.34,ZAR,264443
ACC336660,CUS95700,Home Loan,2020-09-19,937148.68,Closed,11.87,ZAR,296973
ACC129845,CUS31229,Investment,2021-08-14,554940.33,Closed,10.03,ZAR,214024
ACC818483,CUS64718,Home Loan,2023-04-04,598938.02,Active,8.0,ZAR,285877
ACC173230,CUS64718,Investment,2020-05-08,163465.85,Dormant,5.78,ZAR,295717
ACC587126,CUS64718,Home Loan,2024-02-03,760469.01,Active,4.89,ZAR,273570
ACC436579,CUS84740,Home Loan,2021-05-10,292677.63,Dormant,6.62,ZAR,263889
ACC523784,CUS84740,Home Loan,2022-11-12,765963.18,Closed,6.7,ZAR,243826
ACC276261,CUS11604,Credit Card,2021-11-30,539734.68,Closed,7.95,ZAR,228253
ACC671079,CUS11604,Savings,2021-10-25,829595.55,Active,11.84,ZAR,273934
ACC351102,CUS11604,Credit Card,2021-08-01,950930.9,Active,3.64,ZAR,250256
ACC286044,CUS40666,Credit Card,2021-01-15,862991.69,Dormant,9.02,ZAR,225764
ACC449556,CUS40666,Credit Card,2020-11-04,944633.85,Active,8.46,ZAR,262423
ACC897889,CUS91859,Investment,2023-08-21,778815.05,Active,4.6,ZAR,287692
ACC172448,CUS39329,Savings,2022-03-20,159734.17,Active,10.58,ZAR,263998
ACC591274,CUS39329,Current,2024-08-20,160508.01,Active,7.34,ZAR,285791
ACC361837,CUS39329,Current,2024-07-07,698343.38,Active,10.33,ZAR,229700
ACC394505,CUS85991,Home Loan,2020-04-30,20390.55,Active,11.47,ZAR,227782
ACC658928,CUS85991,Savings,2022-04-11,870818.27,Active,4.3,ZAR,226378
ACC261567,CUS23175,Home Loan,2022-02-21,498375.02,Closed,6.75,ZAR,283881
ACC541004,CUS23175,Home Loan,2020-08-17,407528.61,Active,6.44,ZAR,295023
ACC841012,CUS23175,Investment,2024-04-22,673504.45,Dormant,4.1,ZAR,205408
ACC500585,CUS23175,Home Loan,2021-06-04,978565.78,Active,5.64,ZAR,221133
ACC897703,CUS66118,Current,2024-11-15,322170.72,Active,8.32,ZAR,211679
ACC605555,CUS66118,Credit Card,2021-09-01,223667.47,Active,5.53,ZAR,289693
ACC734750,CUS66118,Credit Card,2022-05-10,528235.31,Dormant,9.16,ZAR,265703
ACC213488,CUS66118,Savings,2023-06-22,740575.98,Active,9.78,ZAR,253317
ACC633221,CUS96844,Savings,2021-10-01,114696.6,Closed,8.03,ZAR,215471
ACC212196,CUS96844,Credit Card,2021-03-06,107468.12,Closed,8.18,ZAR,231441
ACC990602,CUS96844,Current,2020-08-10,727156.0,Active,9.56,ZAR,257680
ACC891169,CUS99109,Home Loan,2023-12-25,27543.33,Dormant,10.42,ZAR,231347
ACC398871,CUS99109,Credit Card,2022-09-27,684033.03,Active,6.83,ZAR,225097
ACC792543,CUS99109,Current,2021-07-06,759105.45,Dormant,3.9,ZAR,271391
ACC898079,CUS99109,Savings,2021-12-16,613360.47,Active,10.84,ZAR,298977
ACC138557,CUS47686,Credit Card,2021-03-06,897409.45,Active,7.89,ZAR,242726
ACC288287,CUS47686,Investment,2022-07-13,45069.29,Closed,11.17,ZAR,243430
ACC469571,CUS47686,Current,2024-10-30,168105.64,Active,5.57,ZAR,297723
ACC445144,CUS47686,Current,2023-05-04,955724.19,Active,3.73,ZAR,240283
ACC125624,CUS46382,Current,2023-03-05,691991.34,Active,4.11,ZAR,248400
ACC366522,CUS46382,Current,2022-01-18,698813.49,Active,8.98,ZAR,203729
ACC160140,CUS28165,Current,2024-07-29,183479.02,Dormant,6.93,ZAR,261734
ACC249474,CUS28165,Home Loan,2020-08-20,257182.03,Closed,8.8,ZAR,229870
ACC425548,CUS22386,Credit Card,2022-02-06,760367.41,Active,5.55,ZAR,224740
ACC988718,CUS22386,Savings,2023-02-18,943279.73,Dormant,10.83,ZAR,289070
ACC821733,CUS37926,Current,2021-03-08,802227.22,Closed,11.79,ZAR,253720
ACC769259,CUS37926,Investment,2021-03-16,620272.04,Active,8.92,ZAR,264003
ACC500004,CUS37926,Home Loan,2020-05-18,722891.58,Closed,3.85,ZAR,249341
ACC699916,CUS37926,Savings,2024-06-28,949469.03,Dormant,11.7,ZAR,210887
ACC618316,CUS12113,Savings,2021-03-22,741207.0,Dormant,8.48,ZAR,248173
ACC451933,CUS20871,Credit Card,2020-04-30,141967.17,Active,3.77,ZAR,203848
ACC625502,CUS20871,Savings,2023-04-15,407188.41,Active,9.64,ZAR,213297
ACC221875,CUS20871,Savings,2021-09-19,792498.73,Active,10.4,ZAR,256007
ACC776583,CUS19368,Current,2021-06-30,570757.78,Closed,7.77,ZAR,244643
ACC851734,CUS26656,Credit Card,2020-02-09,223671.38,Closed,7.9,ZAR,254228
ACC767289,CUS26656,Credit Card,2023-08-29,770635.18,Active,3.52,ZAR,286392
ACC743344,CUS26656,Current,2022-03-29,703808.95,Active,8.52,ZAR,272306
ACC451066,CUS68348,Current,2021-12-06,726332.82,Active,6.43,ZAR,223686
ACC566857,CUS68348,Savings,2022-05-13,744295.75,Closed,7.55,ZAR,293285
ACC132438,CUS68348,Investment,2023-03-06,863040.03,Active,6.54,ZAR,295449
ACC688357,CUS39741,Current,2020-09-05,531792.35,Active,8.84,ZAR,214919
ACC260417,CUS63057,Investment,2024-02-29,742827.44,Active,8.7,ZAR,250778
ACC711442,CUS63057,Investment,2024-02-03,872319.05,Active,8.42,ZAR,213995
ACC145465,CUS63057,Savings,2022-02-28,506145.31,Active,10.08,ZAR,261717
ACC355115,CUS21732,Current,2023-04-01,863184.43,Closed,4.68,ZAR,268255
ACC489253,CUS21732,Credit Card,2023-08-11,128376.28,Active,7.85,ZAR,291354
ACC523472,CUS21732,Investment,2023-08-29,648491.35,Active,10.33,ZAR,241356
ACC689231,CUS21732,Current,2021-01-14,649641.15,Closed,5.79,ZAR,242210
ACC299282,CUS15696,Credit Card,2023-10-19,127873.33,Closed,5.59,ZAR,290354
ACC673800,CUS15696,Current,2020-06-05,129215.44,Closed,6.65,ZAR,219091
ACC795806,CUS15696,Credit Card,2020-09-02,76986.17,Active,4.19,ZAR,200815
ACC288151,CUS15696,Investment,2021-06-29,286946.79,Active,10.12,ZAR,279094
ACC668816,CUS56060,Credit Card,2023-10-14,65666.95,Active,5.24,ZAR,253289
ACC525009,CUS56060,Investment,2021-04-20,365004.37,Active,9.89,ZAR,267100
ACC971375,CUS56060,Home Loan,2024-07-11,842352.27,Active,9.64,ZAR,277153
ACC582813,CUS56060,Savings,2023-06-11,48531.18,Dormant,6.88,ZAR,206382
ACC575845,CUS38233,Savings,2021-09-08,8156.26,Closed,9.38,ZAR,227238
ACC514460,CUS38233,Home Loan,2020-08-01,894236.03,Dormant,3.8,ZAR,202526
ACC550342,CUS38233,Credit Card,2023-11-02,658246.75,Active,11.26,ZAR,262422
ACC797866,CUS77078,Current,2023-11-28,516876.71,Active,9.1,ZAR,200245
ACC234920,CUS77078,Current,2023-09-13,293546.6,Active,9.31,ZAR,200249
ACC424625,CUS11353,Current,2023-04-19,816117.04,Active,7.6,ZAR,250992
ACC137245,CUS11353,Home Loan,2024-01-05,167105.9,Dormant,4.66,ZAR,205468
ACC572008,CUS11353,Current,2021-09-15,320294.38,Active,5.93,ZAR,238060
ACC226284,CUS11353,Savings,2024-02-13,67776.12,Closed,7.58,ZAR,231117
ACC128489,CUS56366,Credit Card,2020-03-18,154017.64,Active,7.91,ZAR,202248
ACC504086,CUS56366,Investment,2021-01-13,207477.62,Closed,9.72,ZAR,249351
ACC796626,CUS45969,Home Loan,2021-09-04,231007.08,Closed,4.09,ZAR,263612
ACC809307,CUS45969,Savings,2023-02-25,184704.86,Active,5.36,ZAR,257670
ACC754638,CUS97840,Savings,2020-03-19,363483.02,Dormant,9.0,ZAR,236047
ACC527018,CUS96311,Credit Card,2023-03-30,118974.35,Dormant,5.78,ZAR,217774
ACC798953,CUS96311,Investment,2020-08-22,853988.65,Active,3.75,ZAR,203959
ACC627469,CUS96311,Current,2020-05-03,458248.01,Closed,7.42,ZAR,208148
ACC127075,CUS96311,Savings,2022-10-27,622975.76,Active,5.2,ZAR,241780
ACC559557,CUS35653,Home Loan,2022-07-06,151573.71,Active,10.08,ZAR,237861
ACC565421,CUS35653,Home Loan,2022-11-28,879308.09,Active,6.47,ZAR,228603
ACC108951,CUS52561,Current,2021-08-05,625117.99,Dormant,5.64,ZAR,258988
ACC704274,CUS52561,Investment,2022-07-15,361181.02,Closed,9.58,ZAR,254167
ACC737419,CUS52561,Current,2021-09-16,699082.73,Active,8.55,ZAR,283263
ACC438816,CUS52561,Savings,2023-03-15,683702.45,Active,8.71,ZAR,223020
ACC594487,CUS73049,Credit Card,2021-01-02,941904.13,Dormant,3.89,ZAR,278211
ACC589299,CUS73049,Savings,2024-04-08,178338.09,Active,7.99,ZAR,252671
ACC259599,CUS85964,Current,2023-11-08,698595.9,Active,8.27,ZAR,274082
ACC782537,CUS85964,Investment,2024-10-13,807370.45,Dormant,7.44,ZAR,241310
ACC150991,CUS85964,Credit Card,2024-09-24,525963.7,Dormant,8.36,ZAR,233108
ACC311114,CUS85964,Credit Card,2021-12-18,984684.0,Active,7.64,ZAR,200610
ACC558459,CUS92094,Credit Card,2022-12-04,325382.65,Active,4.36,ZAR,228588
ACC433551,CUS87412,Home Loan,2024-04-19,649912.86,Closed,8.85,ZAR,242189
ACC100105,CUS87412,Current,2021-04-04,37511.68,Active,7.58,ZAR,248786
ACC982714,CUS57604,Current,2023-05-25,922537.28,Active,8.33,ZAR,242867
ACC286084,CUS57604,Current,2020-06-13,750623.96,Closed,9.0,ZAR,298764
ACC546347,CUS57604,Savings,2020-10-07,405165.5,Dormant,8.82,ZAR,287837
ACC978838,CUS14965,Savings,2022-11-13,159567.04,Dormant,6.7,ZAR,244102
ACC200018,CUS18251,Savings,2022-02-17,308871.92,Active,4.98,ZAR,251614
ACC212699,CUS71869,Savings,2022-12-15,13715.3,Active,7.53,ZAR,283404
ACC198405,CUS71869,Investment,2023-08-18,230160.5,Dormant,4.17,ZAR,268605
ACC322798,CUS71869,Credit Card,2021-07-05,289577.3,Active,9.32,ZAR,240959
ACC789486,CUS93535,Home Loan,2024-03-24,861607.26,Dormant,4.0,ZAR,281022
ACC146588,CUS93535,Home Loan,2021-05-18,399743.7,Active,9.08,ZAR,204295
ACC924597,CUS65987,Credit Card,2021-10-05,27240.11,Active,10.38,ZAR,213149
ACC436598,CUS65987,Home Loan,2020-03-22,527790.92,Active,7.23,ZAR,235392
ACC424971,CUS65987,Savings,2023-06-11,129969.18,Active,9.45,ZAR,243717
ACC659341,CUS26638,Current,2020-03-18,501832.89,Closed,11.75,ZAR,250492
ACC169380,CUS89882,Credit Card,2023-10-28,54747.41,Closed,11.46,ZAR,264936
ACC580060,CUS89882,Credit Card,2023-05-18,576169.25,Active,6.5,ZAR,271333
ACC693908,CUS28813,Credit Card,2023-04-18,332088.83,Active,11.24,ZAR,202783
ACC901707,CUS28813,Credit Card,2024-10-31,523942.66,Active,6.48,ZAR,290592
ACC242554,CUS28813,Current,2024-10-03,457858.37,Active,7.37,ZAR,235004
ACC425694,CUS75941,Credit Card,2022-10-07,460270.88,Closed,9.42,ZAR,235670
ACC145565,CUS75941,Home Loan,2021-06-24,14732.54,Closed,11.99,ZAR,240088
ACC945489,CUS75941,Investment,2021-05-23,751777.57,Closed,6.71,ZAR,283318
ACC823069,CUS75941,Current,2022-01-09,207672.39,Dormant,4.93,ZAR,214035
ACC584231,CUS50421,Credit Card,2022-07-15,94692.79,Active,4.92,ZAR,235822
ACC647879,CUS50421,Investment,2022-02-10,667473.36,Active,8.75,ZAR,260886
ACC762356,CUS50421,Investment,2021-05-23,961603.67,Dormant,7.81,ZAR,260550
ACC755530,CUS17006,Investment,2020-07-06,41845.92,Active,5.97,ZAR,204503
ACC282930,CUS17006,Investment,2022-12-06,556590.89,Closed,11.88,ZAR,257172
ACC403428,CUS17006,Home Loan,2020-07-11,233710.09,Active,8.52,ZAR,272541
ACC434138,CUS48169,Savings,2020-09-02,807630.44,Active,10.7,ZAR,209405
ACC947384,CUS27917,Current,2024-03-11,439888.62,Active,6.5,ZAR,272115
ACC813889,CUS27917,Savings,2023-11-03,450712.54,Active,5.05,ZAR,272392
ACC810996,CUS27917,Current,2023-07-06,967826.61,Active,10.41,ZAR,213424
ACC957239,CUS86301,Savings,2023-04-06,910310.32,Active,9.16,ZAR,224178
ACC324114,CUS86301,Current,2020-06-10,224738.17,Dormant,6.44,ZAR,213677
ACC228689,CUS86301,Home Loan,2022-06-14,437196.1,Closed,11.91,ZAR,222792
ACC839618,CUS86301,Current,2021-09-15,900336.14,Closed,11.66,ZAR,231014
ACC933293,CUS63644,Credit Card,2020-07-14,791567.94,Dormant,8.89,ZAR,292155
ACC445176,CUS63644,Current,2022-09-16,963366.74,Active,9.77,ZAR,250324
ACC226833,CUS30985,Credit Card,2023-09-11,688305.65,Active,9.73,ZAR,286733
ACC421647,CUS12228,Current,2022-01-12,864962.13,Dormant,6.42,ZAR,232087
ACC119648,CUS12228,Investment,2021-08-15,99910.15,Dormant,11.6,ZAR,259883
ACC389014,CUS12228,Current,2024-01-08,672218.0,Closed,9.97,ZAR,252297
ACC497539,CUS30774,Investment,2024-07-05,830476.77,Active,8.85,ZAR,281429
ACC796268,CUS30774,Investment,2022-09-16,585319.74,Dormant,8.1,ZAR,246912
ACC581472,CUS30774,Investment,2022-07-12,806459.72,Closed,6.33,ZAR,213553
ACC243321,CUS16058,Investment,2021-12-04,678131.89,Active,5.59,ZAR,276506
ACC923291,CUS16058,Current,2024-03-16,996455.29,Active,7.27,ZAR,294660
ACC629709,CUS11098,Home Loan,2024-02-28,451772.96,Active,4.78,ZAR,217627
ACC556098,CUS11098,Current,2023-12-04,569825.41,Active,7.43,ZAR,291476
ACC882453,CUS11098,Investment,2022-01-09,673774.85,Active,7.27,ZAR,225191
ACC853503,CUS16496,Home Loan,2022-07-31,660309.89,Dormant,9.15,ZAR,259948
ACC542600,CUS45393,Home Loan,2021-04-07,426589.0,Closed,10.23,ZAR,261311
ACC751498,CUS68094,Home Loan,2020-11-28,894414.37,Active,7.73,ZAR,275549
ACC382736,CUS68094,Current,2023-01-09,401651.45,Active,6.62,ZAR,224096
ACC416887,CUS68094,Credit Card,2024-05-02,235757.07,Active,5.14,ZAR,286697
ACC433892,CUS63151,Current,2023-08-31,141567.41,Active,4.89,ZAR,287737
ACC843935,CUS43269,Credit Card,2021-12-12,77793.34,Active,10.39,ZAR,219968
ACC997725,CUS95607,Home Loan,2021-11-28,173867.96,Active,5.58,ZAR,215893
ACC147481,CUS95607,Home Loan,2021-02-13,362934.23,Closed,8.56,ZAR,230929
ACC558669,CUS95607,Home Loan,2021-02-02,126889.89,Active,6.72,ZAR,263950
ACC971042,CUS50285,Current,2021-10-30,659463.11,Active,10.0,ZAR,271375
ACC786762,CUS50285,Home Loan,2020-02-14,536678.03,Active,6.14,ZAR,240640
ACC847578,CUS50285,Current,2023-08-05,661273.34,Dormant,10.19,ZAR,229354
ACC886872,CUS19102,Savings,2020-12-27,307331.31,Closed,9.53,ZAR,267331
ACC629797,CUS84776,Home Loan,2022-09-28,788080.39,Active,3.7,ZAR,245706
ACC475827,CUS84776,Current,2020-01-25,311803.21,Active,8.05,ZAR,236314
ACC381029,CUS84776,Current,2024-09-26,103314.71,Dormant,9.03,ZAR,271462
ACC245985,CUS26669,Current,2024-03-18,257643.68,Dormant,7.16,ZAR,297287
ACC101849,CUS26669,Credit Card,2020-06-02,194942.58,Active,8.49,ZAR,219232
ACC856867,CUS26669,Investment,2022-01-05,211374.14,Active,7.94,ZAR,296715
ACC504360,CUS85398,Investment,2023-03-05,396467.87,Active,7.25,ZAR,200911
ACC918768,CUS98561,Investment,2022-04-29,758781.0,Active,3.85,ZAR,292106
ACC938402,CUS56348,Current,2021-12-07,831223.91,Dormant,7.39,ZAR,261443
ACC417483,CUS56348,Investment,2023-11-02,357076.1,Active,10.77,ZAR,239010
ACC814323,CUS30404,Credit Card,2024-03-01,300394.88,Closed,4.57,ZAR,269145
ACC899991,CUS30404,Credit Card,2022-10-25,544353.18,Dormant,10.34,ZAR,261553
ACC855560,CUS30404,Credit Card,2024-05-11,948779.31,Dormant,3.55,ZAR,252921
ACC844900,CUS30404,Savings,2023-09-10,635643.92,Active,11.21,ZAR,296769
ACC718076,CUS36540,Credit Card,2022-07-13,398068.91,Active,7.6,ZAR,209190
ACC930526,CUS36540,Investment,2020-04-03,848170.77,Active,9.66,ZAR,271576
ACC626570,CUS20246,Home Loan,2023-09-07,477217.72,Dormant,3.82,ZAR,271129
ACC404111,CUS28997,Home Loan,2021-12-03,465552.5,Active,8.4,ZAR,248423
ACC866351,CUS10948,Current,2021-03-05,331485.31,Active,9.95,ZAR,204270
ACC855193,CUS10948,Investment,2020-02-22,57213.44,Active,9.98,ZAR,275462
ACC681046,CUS10948,Home Loan,2024-11-09,667012.54,Active,9.83,ZAR,213344
ACC201948,CUS15919,Savings,2024-04-22,955016.26,Closed,9.59,ZAR,276119
ACC158451,CUS31082,Savings,2022-12-23,85355.42,Closed,9.01,ZAR,209429
ACC996995,CUS31082,Home Loan,2021-03-15,963936.57,Active,7.0,ZAR,269714
ACC175585,CUS31082,Credit Card,2023-01-06,612779.75,Active,7.75,ZAR,234157
ACC285771,CUS31082,Current,2024-04-22,867383.45,Active,5.3,ZAR,291465
ACC866207,CUS38296,Credit Card,2022-04-19,822642.73,Active,7.89,ZAR,236798
ACC508981,CUS74426,Credit Card,2024-01-06,510278.25,Closed,4.09,ZAR,261920
ACC203873,CUS74426,Savings,2021-11-17,511187.58,Active,8.6,ZAR,220137
ACC468377,CUS74426,Home Loan,2024-07-24,734536.0,Active,6.18,ZAR,214580
ACC570592,CUS74426,Savings,2020-09-17,618781.2,Closed,6.6,ZAR,210242
ACC950675,CUS45459,Investment,2021-11-15,940437.07,Active,10.26,ZAR,270335
ACC237124,CUS55470,Home Loan,2021-09-26,847239.94,Dormant,7.35,ZAR,263049
ACC730338,CUS55470,Investment,2024-07-15,139083.58,Closed,9.95,ZAR,234259
ACC383117,CUS55470,Investment,2020-07-12,166920.1,Active,9.93,ZAR,299376
ACC835292,CUS55470,Investment,2023-05-05,327923.51,Closed,11.21,ZAR,201373
ACC173268,CUS69971,Current,2022-03-26,970012.44,Active,10.81,ZAR,208742
ACC278784,CUS69971,Current,2024-06-01,751333.22,Dormant,5.91,ZAR,200340
ACC369070,CUS18495,Credit Card,2021-06-17,659369.23,Dormant,5.53,ZAR,232611
ACC615297,CUS18495,Investment,2023-03-21,913766.49,Active,7.12,ZAR,223058
ACC377280,CUS25509,Home Loan,2021-05-24,178305.26,Active,6.87,ZAR,223007
ACC112507,CUS25509,Credit Card,2022-05-14,738059.6,Active,10.71,ZAR,250478
ACC338046,CUS25509,Home Loan,2020-02-24,943174.41,Active,8.32,ZAR,213539
ACC386162,CUS95843,Investment,2023-06-12,75514.26,Active,6.99,ZAR,294112
ACC663718,CUS95843,Investment,2023-09-14,132847.8,Closed,7.9,ZAR,205630
ACC253113,CUS50831,Credit Card,2024-01-02,612125.72,Active,3.97,ZAR,269246
ACC525805,CUS50831,Credit Card,2022-10-25,532601.67,Dormant,8.17,ZAR,296526
ACC589504,CUS50831,Current,2020-11-01,248297.4,Dormant,7.16,ZAR,237682
ACC956208,CUS50831,Credit Card,2022-11-17,134743.44,Dormant,9.04,ZAR,296725
ACC358804,CUS85082,Investment,2024-03-04,367531.02,Active,9.54,ZAR,288586
ACC828820,CUS57141,Credit Card,2020-11-09,31655.81,Active,3.95,ZAR,228236
ACC679036,CUS80594,Home Loan,2022-03-13,562595.15,Dormant,3.93,ZAR,217958
ACC779571,CUS80594,Savings,2020-12-07,72893.42,Active,11.59,ZAR,225020
ACC440498,CUS80594,Investment,2024-03-31,678872.96,Closed,10.8,ZAR,259289
ACC618014,CUS46690,Current,2020-07-25,27634.3,Dormant,10.88,ZAR,274495
ACC873393,CUS46690,Savings,2022-05-31,532716.59,Active,11.21,ZAR,247897
ACC613798,CUS46690,Investment,2024-06-08,894377.0,Active,4.0,ZAR,270949
ACC906036,CUS46690,Savings,2020-10-09,855191.22,Active,11.81,ZAR,275468
ACC131441,CUS56521,Home Loan,2020-02-19,180074.81,Dormant,9.52,ZAR,207792
ACC102633,CUS56521,Credit Card,2022-08-15,281075.89,Active,4.17,ZAR,269205
ACC255218,CUS66618,Credit Card,2023-07-26,358037.19,Closed,6.72,ZAR,242555
ACC600577,CUS95680,Home Loan,2020-03-05,930408.67,Active,10.49,ZAR,203007
ACC894078,CUS95680,Home Loan,2022-07-06,513247.68,Active,9.73,ZAR,252230
ACC495221,CUS29320,Savings,2022-10-24,142731.61,Active,9.34,ZAR,202708
ACC874685,CUS29320,Savings,2023-11-11,946163.06,Active,7.61,ZAR,285543
ACC400184,CUS29320,Investment,2021-10-07,404146.99,Active,8.5,ZAR,268227
ACC541106,CUS29320,Current,2022-10-17,290343.05,Active,8.94,ZAR,253802
ACC396872,CUS58389,Credit Card,2023-09-01,728014.66,Dormant,10.21,ZAR,275646
ACC518484,CUS58389,Investment,2022-08-08,861133.9,Closed,7.3,ZAR,265868
ACC400356,CUS58389,Investment,2021-11-02,979219.63,Active,6.37,ZAR,262224
ACC141272,CUS58389,Investment,2024-02-06,520121.54,Active,6.02,ZAR,269442
ACC634676,CUS33983,Current,2022-11-17,174498.73,Active,9.57,ZAR,206984
ACC615711,CUS33983,Credit Card,2024-05-18,551865.32,Active,4.78,ZAR,252680
ACC658381,CUS20754,Current,2023-09-25,351785.95,Active,11.37,ZAR,280718
ACC398173,CUS20754,Current,2023-12-23,291765.99,Active,11.17,ZAR,226113
ACC238844,CUS91071,Home Loan,2024-02-05,385186.34,Active,5.01,ZAR,239576
ACC598372,CUS38408,Credit Card,2020-10-08,276384.07,Active,10.5,ZAR,227099
ACC251435,CUS38408,Current,2022-02-04,834323.77,Dormant,8.45,ZAR,296834
ACC285702,CUS38408,Credit Card,2024-02-12,986019.88,Active,11.41,ZAR,211418
ACC190211,CUS38408,Investment,2021-08-14,318905.86,Active,11.36,ZAR,265796
ACC746185,CUS88610,Investment,2023-03-09,488288.48,Active,6.24,ZAR,229903
ACC934796,CUS88610,Home Loan,2023-05-01,5074.54,Closed,9.62,ZAR,216927
ACC816281,CUS88610,Home Loan,2022-01-01,968009.75,Active,9.06,ZAR,267569
ACC613959,CUS40711,Home Loan,2021-04-19,757229.49,Active,3.95,ZAR,223009
ACC112111,CUS40711,Savings,2023-02-28,876691.59,Closed,5.02,ZAR,288822
ACC512264,CUS40711,Current,2022-12-12,638496.96,Active,5.61,ZAR,283752
ACC261673,CUS86287,Savings,2022-10-24,700541.49,Active,4.48,ZAR,255023
ACC956311,CUS61310,Savings,2024-02-17,444559.03,Active,6.87,ZAR,277083
ACC752697,CUS61310,Current,2024-03-15,364481.38,Active,7.37,ZAR,290368
ACC465231,CUS61310,Home Loan,2024-03-31,754867.92,Dormant,10.1,ZAR,256570
ACC906455,CUS30270,Credit Card,2024-05-04,832710.94,Active,5.15,ZAR,243008
ACC427344,CUS30270,Current,2023-12-14,252651.58,Active,5.12,ZAR,249395
ACC944646,CUS30270,Current,2024-08-15,90714.87,Closed,9.63,ZAR,293625
ACC292787,CUS33135,Home Loan,2022-06-27,679073.86,Closed,7.67,ZAR,287655
ACC416064,CUS28597,Home Loan,2020-05-08,316625.67,Active,9.66,ZAR,228327
ACC801349,CUS28597,Home Loan,2023-01-24,955790.72,Active,7.55,ZAR,241066
ACC201261,CUS28597,Investment,2024-08-27,955729.06,Closed,4.53,ZAR,258671
ACC865289,CUS54144,Savings,2022-05-20,666242.53,Active,8.96,ZAR,221542
ACC998240,CUS54144,Current,2024-02-03,531551.62,Closed,11.39,ZAR,217039
ACC208212,CUS54144,Current,2024-11-22,646760.59,Active,7.43,ZAR,267201
ACC165170,CUS54144,Current,2023-12-08,628989.64,Dormant,7.11,ZAR,260944
ACC493369,CUS61850,Current,2024-11-09,133495.1,Active,8.61,ZAR,228058
ACC878695,CUS79575,Current,2022-08-25,280450.35,Active,10.3,ZAR,251903
ACC422888,CUS79575,Credit Card,2023-11-22,147736.76,Active,4.64,ZAR,288694
ACC748397,CUS37498,Home Loan,2021-05-30,249639.16,Dormant,6.44,ZAR,273317
ACC152098,CUS37498,Savings,2024-01-31,848692.77,Closed,7.6,ZAR,257953
ACC656959,CUS37498,Savings,2021-03-17,442405.73,Active,5.52,ZAR,252225
ACC728652,CUS15292,Current,2020-10-21,602795.24,Active,7.15,ZAR,201542
ACC860773,CUS15292,Savings,2022-04-26,768234.82,Active,6.87,ZAR,259848
ACC964047,CUS15292,Savings,2024-01-09,315767.83,Active,10.07,ZAR,242657
ACC361150,CUS15292,Home Loan,2021-01-14,72110.77,Active,4.03,ZAR,204415
ACC680878,CUS41526,Credit Card,2024-04-29,821177.06,Closed,10.88,ZAR,247170
ACC418561,CUS41526,Savings,2021-11-29,181304.33,Active,7.4,ZAR,231216
ACC681665,CUS41526,Investment,2022-03-11,585920.99,Active,3.71,ZAR,217773
ACC990264,CUS41526,Savings,2021-05-02,785308.96,Active,10.2,ZAR,255244
ACC564113,CUS72779,Savings,2021-05-31,883959.51,Active,11.77,ZAR,226114
ACC629494,CUS72779,Savings,2023-10-06,293591.31,Dormant,11.37,ZAR,255449
ACC289945,CUS72779,Current,2022-11-06,855657.92,Active,5.96,ZAR,226210
ACC425842,CUS72779,Home Loan,2024-09-26,431446.55,Dormant,8.8,ZAR,244694
ACC863200,CUS69415,Current,2022-08-17,839274.1,Dormant,7.59,ZAR,238879
